Shape_Leng,Shape_Area,PROF,COD_CELDA,LOCACION,P_SUPERPOS,COD_GRILLA,Este,Norte
6.654274304700000,2.363844647170000,0.100000000000000,SUE-BAT-LA07-441,BAT-LA07,SUE-BAT-LA07-441 100.000%,BAT-LA07_SUE-BAT-LA07-441_012,489001.266469000023790,9533852.649769999086857
8.510745376739999,3.518706402760000,0.300000000000000,SUE-EA2187-782,EA2187,SUE-EA2187-782 100.000%,EA2187_SUE-EA2187-782_062,489242.761809999996331,9533801.220210000872612
8.944271903490000,4.999999992720000,0.100000000000000,SUE-EA2169-1059,EA2169,SUE-EA2169-1059 100.000%,EA2169_SUE-EA2169-1059_013,489339.016002000018489,9534384.940090000629425
8.824721626510000,3.484770445480000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_152,488200.754132999980357,9532904.556949999183416
7.773611133660000,3.609281967960000,0.000000000000000,SUE-QDA-BAT-LA07-989,QDA-BAT-LA07,SUE-QDA-BAT-LA07-989 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-989_019,489155.555158999981359,9534132.158269999548793
7.248290369950000,3.204489901860000,0.200000000000000,SUE-EA10427-078,EA10427,SUE-EA10427-078 99.998%,EA10427_SUE-EA10427-078_006,487939.693196000007447,9533494.222340000793338
8.254704316630001,3.970107347850000,0.100000000000000,SUE-EA2187-765,EA2187,SUE-EA2187-765 100.000%,EA2187_SUE-EA2187-765_003,489239.148515000008047,9533804.032209999859333
8.560914519870000,4.750461533170000,0.000000000000000,SUE-EA2399-077,EA2399,"SUE-EA2399-077 4.402%, SUE-EA2399-077 95.517%, SUE-EA2399-077 0.081%, SUE-EA2399-077 0.081%",EA2399_SUE-EA2399-077_039,488524.983989999978803,9533512.767440000548959
7.965182884010000,3.496303052810000,0.200000000000000,SUE-BAT-LA07-426,BAT-LA07,SUE-BAT-LA07-426 100.000%,BAT-LA07_SUE-BAT-LA07-426_007,489077.191700000024866,9533602.324100000783801
8.944271905350000,4.999999994800000,0.400000000000000,SUE-EA2169-1044,EA2169,SUE-EA2169-1044 100.000%,EA2169_SUE-EA2169-1044_007,489453.547251000010874,9534500.672059999778867
8.445737711020000,4.367496432020000,0.100000000000000,SUE-BAT-LA07-922,BAT-LA07,SUE-BAT-LA07-922 100.000%,BAT-LA07_SUE-BAT-LA07-922_032,489182.748206000018399,9533463.265359999611974
8.479272788910000,4.628605752220000,0.150000000000000,SUE-EA2276-877,EA2276,SUE-EA2276-877 100.000%,EA2276_SUE-EA2276-877_008,488156.032773000013549,9533002.943940000608563
8.944271920249999,5.000000011460000,0.000000000000000,SUE-EA1870-107,EA1870,SUE-EA1870-107 100.000%,EA1870_SUE-EA1870-107_027,488583.121756999986246,9534521.234090000391006
8.944271907210000,4.999999996880000,0.400000000000000,SUE-BAT-LA07-925,BAT-LA07,SUE-BAT-LA07-925 100.000%,BAT-LA07_SUE-BAT-LA07-925_013,489032.600595000025351,9533494.842690000310540
8.944271909070000,4.999999998960000,0.400000000000000,SUE-BAT-LA07-928,BAT-LA07,"SUE-BAT-LA07-928 7.169%, SUE-BAT-LA07-928 92.650%, SUE-BAT-LA07-928 0.181%, SUE-BAT-LA07-928 0.181%",BAT-LA07_SUE-BAT-LA07-928_019,488954.309040999971330,9533535.128119999542832
8.436360970200001,4.704951199080000,0.200000000000000,SUE-EA5764-275,EA5764,SUE-EA5764-275 100.000%,EA5764_SUE-EA5764-275_011,490671.609248000022490,9532824.058499999344349
8.944271914660000,5.000000005210000,0.000000000000000,SUE-QDA-BAT-LA07-1002,QDA-BAT-LA07,SUE-QDA-BAT-LA07-1002 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-1002_011,489054.324599999992643,9534079.353930000215769
8.944271910940000,5.000000001050000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_153,488200.754132999980357,9532904.556949999183416
8.944271907210000,4.999999996880000,0.000000000000000,SUE-QDA-BAT-LA07-971,QDA-BAT-LA07,SUE-QDA-BAT-LA07-971 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-971_041,489066.112439999997150,9534152.282880000770092
6.567438892080000,2.307587291280000,0.400000000000000,SUE-EA2243-148,EA2243,SUE-EA2243-148 100.000%,EA2243_SUE-EA2243-148_012,488867.102390000014566,9535218.887299999594688
8.944271905350000,4.999999994800000,0.100000000000000,SUE-EA5764-278,EA5764,SUE-EA5764-278 100.000%,EA5764_SUE-EA5764-278_006,490687.261723999981768,9532830.187640000134706
8.663396967980001,4.884877613730000,0.100000000000000,SUE-BAT-LA07-433,BAT-LA07,SUE-BAT-LA07-433 100.000%,BAT-LA07_SUE-BAT-LA07-433_018,489093.028654000023380,9533696.177179999649525
8.193519382410001,4.009894043250000,0.150000000000000,SUE-EA1856-096,EA1856,SUE-EA1856-096 100.000%,EA1856_SUE-EA1856-096_013,487535.585705999983475,9534310.858130000531673
8.944271912800000,5.000000003130000,0.000000000000000,SUE-QDA-BAT-LA07-980,QDA-BAT-LA07,"SUE-QDA-BAT-LA07-980 0.007%, SUE-QDA-BAT-LA07-980 99.993%",QDA-BAT-LA07_SUE-QDA-BAT-LA07-980_049,489101.889528000028804,9534138.866469999775290
8.944271909070000,4.999999998960000,0.300000000000000,SUE-EA2306-018,EA2306,"SUE-EA2306-018 32.708%, SUE-EA2306-018 33.266%, SUE-EA2306-018 34.026%",EA2306_SUE-EA2306-018_002,488024.104762999981176,9533246.675349999219179
8.944271905350000,4.999999994800000,0.200000000000000,SUE-EA7082-056,EA7082,"SUE-EA7082-056 33.610%, SUE-EA7082-056 66.390%",EA7082_SUE-EA7082-056_004,489101.951077000005171,9534751.131990000605583
8.944271918389999,5.000000009380000,0.200000000000000,SUE-EA5764-281,EA5764,SUE-EA5764-281 100.000%,EA5764_SUE-EA5764-281_021,490693.969928000005893,9532799.461750000715256
8.944271903490000,4.999999992720000,0.000000000000000,SUE-EA2064-1033,EA2064,"SUE-EA2064-1033 0.021%, SUE-EA2064-1033 99.979%",EA2064_SUE-EA2064-1033_028,489911.529653000005055,9534450.041629999876022
7.617728674320000,3.389482961310000,0.000000000000000,SUE-QDA-BAT-LA07-939,QDA-BAT-LA07,"SUE-QDA-BAT-LA07-939 99.651%, SUE-QDA-BAT-LA07-939 0.349%",QDA-BAT-LA07_SUE-QDA-BAT-LA07-939_007,488918.175802999990992,9534056.328379999846220
8.391065074509999,4.529957604930000,0.300000000000000,SUE-EA2187-782,EA2187,SUE-EA2187-782 100.000%,EA2187_SUE-EA2187-782_063,489242.761809999996331,9533801.220210000872612
8.944271903490000,4.999999992720000,0.200000000000000,SUE-BAT-LA07-365,BAT-LA07,SUE-BAT-LA07-365 100.000%,BAT-LA07_SUE-BAT-LA07-365_014,489247.233945999993011,9533445.685399999842048
8.944271920249999,5.000000011460000,0.000000000000000,SUE-EA2399-077,EA2399,SUE-EA2399-077 100.000%,EA2399_SUE-EA2399-077_041,488524.983989999978803,9533512.767440000548959
8.944271903490000,4.999999992720000,0.100000000000000,SUE-BAT-LA07-467,BAT-LA07,"SUE-BAT-LA07-467 1.556%, SUE-BAT-LA07-467 98.444%",BAT-LA07_SUE-BAT-LA07-467_033,489041.515691999986302,9533568.669139999896288
8.944271909070000,4.999999998960000,0.000000000000000,SUE-EA2241-123,EA2241,SUE-EA2241-123 100.000%,EA2241_SUE-EA2241-123_004,488824.775009999983013,9534571.233939999714494
8.944271903490000,4.999999992720000,0.150000000000000,SUE-BAT-LA07-402,BAT-LA07,"SUE-BAT-LA07-402 56.063%, SUE-BAT-LA07-402 43.937%",BAT-LA07_SUE-BAT-LA07-402_006,489137.666614999994636,9533501.587099999189377
8.944271909070000,4.999999998960000,0.300000000000000,SUE-EA2123-725,EA2123,"SUE-EA2123-725 23.270%, SUE-EA2123-725 76.730%",EA2123_SUE-EA2123-725_004,489681.031133999989834,9534109.797590000554919
8.944271912800000,5.000000003130000,0.100000000000000,SUE-EA2123-723,EA2123,SUE-EA2123-723 99.965%,EA2123_SUE-EA2123-723_013,489704.397587999992538,9534108.669519999995828
7.430463070490000,2.599128190960000,0.150000000000000,SUE-EA2123-745,EA2123,SUE-EA2123-745 100.000%,EA2123_SUE-EA2123-745_003,489882.326968999987002,9534062.531899999827147
7.656898107180000,3.165362733080000,0.250000000000000,SUE-EA2399-038,EA2399,SUE-EA2399-038 100.000%,EA2399_SUE-EA2399-038_008,488545.108600999985356,9533508.295299999415874
8.944271920249999,5.000000011460000,0.400000000000000,SUE-EA2237-921,EA2237,"SUE-EA2237-921 12.148%, SUE-EA2237-921 87.852%",EA2237_SUE-EA2237-921_012,488547.344669000012800,9533082.944930000230670
7.664263057720000,3.721618734660000,0.000000000000000,SUE-QDA-BAT-LA07-971,QDA-BAT-LA07,SUE-QDA-BAT-LA07-971 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-971_042,489066.112439999997150,9534152.282880000770092
8.944271905350000,4.999999994800000,0.200000000000000,SUE-BAT-LA07-383,BAT-LA07,"SUE-BAT-LA07-383 0.072%, SUE-BAT-LA07-383 99.928%",BAT-LA07_SUE-BAT-LA07-383_007,489045.987827999982983,9533425.560790000483394
8.944271909070000,4.999999998960000,0.000000000000000,SUE-EA2114P-709,EA2114P,SUE-EA2114P-709 100.000%,EA2114P_SUE-EA2114P-709_143,488902.879477999988012,9533443.449330000206828
8.944271905350000,4.999999994800000,0.400000000000000,SUE-EA5764-284,EA5764,SUE-EA5764-284 100.000%,EA5764_SUE-EA5764-284_002,490696.205995999975130,9532799.461750000715256
8.944271903490000,4.999999992720000,0.200000000000000,SUE-EA2064-1016,EA2064,SUE-EA2064-1016 100.000%,EA2064_SUE-EA2064-1016_016,489933.706814999983180,9534527.942299999296665
8.944271909070000,4.999999998960000,0.150000000000000,SUE-EA7082-046,EA7082,"SUE-EA7082-046 7.888%, SUE-EA7082-046 92.112%",EA7082_SUE-EA7082-046_004,489103.742909000022337,9534726.886779999360442
8.944271901620001,4.999999990630000,0.400000000000000,SUE-BAT-LA07-494,BAT-LA07,"SUE-BAT-LA07-494 3.925%, SUE-BAT-LA07-494 96.075%",BAT-LA07_SUE-BAT-LA07-494_003,488943.023683000006713,9533519.359230000525713
7.319742495520000,2.315817017150000,0.300000000000000,SUE-EA2237-804,EA2237,SUE-EA2237-804 100.000%,EA2237_SUE-EA2237-804_007,488650.830897999985609,9533252.575600000098348
8.944271907210000,4.999999996880000,0.300000000000000,SUE-EA2187-782,EA2187,SUE-EA2187-782 100.000%,EA2187_SUE-EA2187-782_064,489242.761809999996331,9533801.220210000872612
8.944271903490000,4.999999992720000,0.300000000000000,SUE-EA2187-760,EA2187,SUE-EA2187-760 100.000%,EA2187_SUE-EA2187-760_015,489276.302830000000540,9533792.275930000469089
8.944271920249999,5.000000011460000,0.300000000000000,SUE-BAT-LA07-461,BAT-LA07,SUE-BAT-LA07-461 100.000%,BAT-LA07_SUE-BAT-LA07-461_006,488992.348896000010427,9533700.616259999573231
8.944271910940000,5.000000001050000,0.400000000000000,SUE-EA2243-127,EA2243,SUE-EA2243-127 100.000%,EA2243_SUE-EA2243-127_033,488884.990934000001289,9535212.179099999368191
8.119161628660001,3.506363908220000,0.100000000000000,SUE-EA10138-214,EA10138,SUE-EA10138-214 100.000%,EA10138_SUE-EA10138-214_006,487037.896917000005487,9533317.209200000390410
8.696148500330001,4.864499154660000,0.400000000000000,SUE-EA7091-073,EA7091,SUE-EA7091-073 100.000%,EA7091_SUE-EA7091-073_111,487690.772325000027195,9533056.332440000027418
8.944271923970000,5.000000015620000,0.000000000000000,SUE-QDA-BAT-LA07-979,QDA-BAT-LA07,SUE-QDA-BAT-LA07-979 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-979_037,489146.610886999987997,9534161.227150000631809
7.295647073920000,3.406741913040000,0.400000000000000,SUE-EA2294-909,EA2294,SUE-EA2294-909 100.000%,EA2294_SUE-EA2294-909_007,487880.996411999978591,9532705.546900000423193
8.944271920249999,5.000000011460000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_154,488200.754132999980357,9532904.556949999183416
8.944271909070000,4.999999998960000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_155,488200.754132999980357,9532904.556949999183416
8.944271918389999,5.000000009380000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_156,488200.754132999980357,9532904.556949999183416
8.944271907210000,4.999999996880000,0.400000000000000,SUE-EA2399-031,EA2399,SUE-EA2399-031 100.000%,EA2399_SUE-EA2399-031_012,488287.809170999971684,9533332.400459999218583
8.944271912800000,5.000000003130000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_157,488200.754132999980357,9532904.556949999183416
6.846227726400000,2.557940677970000,0.400000000000000,SUE-BAT-LA07-421,BAT-LA07,SUE-BAT-LA07-421 100.000%,BAT-LA07_SUE-BAT-LA07-421_006,488992.098539999977220,9533691.718839999288321
6.435790919370000,2.192816663500000,0.200000000000000,SUE-EA5681-163,EA5681,SUE-EA5681-163 100.000%,EA5681_SUE-EA5681-163_004,488149.374940000008792,9534753.722720000892878
8.944271909070000,4.999999998960000,0.200000000000000,SUE-BAT-LA07-927,BAT-LA07,SUE-BAT-LA07-927 100.000%,BAT-LA07_SUE-BAT-LA07-927_024,489034.807488000020385,9533530.655980000272393
8.944271903490000,4.999999992720000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_158,488200.754132999980357,9532904.556949999183416
8.955418799709999,4.999512051730000,0.100000000000000,SUE-BAT-LA07-526,BAT-LA07,SUE-BAT-LA07-526 100.000%,BAT-LA07_SUE-BAT-LA07-526_011,489078.715190000017174,9533440.033029999583960
8.602949516320001,4.825285672880000,0.100000000000000,SUE-BAT-LA07-370,BAT-LA07,SUE-BAT-LA07-370 100.000%,BAT-LA07_SUE-BAT-LA07-370_004,489207.153180000022985,9533439.043080000206828
8.170414197850000,3.750645081630000,0.100000000000000,SUE-EA2243-136,EA2243,"SUE-EA2243-136 91.627%, SUE-EA2243-136 8.373%",EA2243_SUE-EA2243-136_006,488904.090127000003122,9535211.500700000673532
8.944271916520000,5.000000007290000,0.200000000000000,SUE-EA2399-032,EA2399,SUE-EA2399-032 100.000%,EA2399_SUE-EA2399-032_006,488299.130116000014823,9533334.787440000101924
8.944271909070000,4.999999998960000,0.000000000000000,SUE-QDA-BAT-LA07-956,QDA-BAT-LA07,"SUE-QDA-BAT-LA07-956 84.759%, SUE-QDA-BAT-LA07-956 15.241%",QDA-BAT-LA07_SUE-QDA-BAT-LA07-956_010,489035.983909000002313,9534068.404100000858307
9.127594648660001,4.464776620290000,0.100000000000000,SUE-BAT-LA07-467,BAT-LA07,SUE-BAT-LA07-467 100.000%,BAT-LA07_SUE-BAT-LA07-467_035,489041.515691999986302,9533568.669139999896288
8.636422196540000,4.861565569600000,0.200000000000000,SUE-EA2516-258,EA2516,SUE-EA2516-258 100.000%,EA2516_SUE-EA2516-258_018,490311.121609999972861,9532537.096850000321865
8.062748697980000,4.293429060100000,0.200000000000000,SUE-EA10426-216,EA10426,SUE-EA10426-216 100.000%,EA10426_SUE-EA10426-216_009,487629.102898999990430,9533328.464600000530481
7.246772918210000,2.371435680180000,0.250000000000000,SUE-EA2237-802,EA2237,SUE-EA2237-802 100.000%,EA2237_SUE-EA2237-802_007,488451.116911999997683,9533179.500029999762774
9.405617973149999,4.219112971700000,0.400000000000000,SUE- EA5764-349, EA5764,SUE- EA5764-349 100.000%, EA5764_SUE- EA5764-349_023,490671.609248000022490,9532815.114229999482632
8.944271907210000,4.999999996880000,0.000000000000000,SUE-EA2114P-709,EA2114P,SUE-EA2114P-709 100.000%,EA2114P_SUE-EA2114P-709_145,488902.879477999988012,9533443.449330000206828
8.944271907210000,4.999999996880000,0.400000000000000,SUE-EA2169-1041,EA2169,SUE-EA2169-1041 100.000%,EA2169_SUE-EA2169-1041_035,489488.729287999973167,9534496.637350000441074
7.615734554820000,3.332005954140000,0.100000000000000,SUE-EA7091-074,EA7091,SUE-EA7091-074 100.000%,EA7091_SUE-EA7091-074_003,487655.118796999973711,9533030.059750000014901
8.607999088020000,4.827718836620000,0.400000000000000,SUE-BAT-LA07-465,BAT-LA07,"SUE-BAT-LA07-465 26.854%, SUE-BAT-LA07-465 73.146%",BAT-LA07_SUE-BAT-LA07-465_003,489079.375070000009146,9533571.130860000848770
9.022527308170000,4.108216498560000,0.200000000000000,SUE-EA2276-843,EA2276,"SUE-EA2276-843 25.225%, SUE-EA2276-843 74.775%",EA2276_SUE-EA2276-843_012,488225.909898000012618,9532915.737290000542998
8.944271907210000,4.999999996880000,0.000000000000000,SUE-EA2399-077,EA2399,SUE-EA2399-077 100.000%,EA2399_SUE-EA2399-077_042,488524.983989999978803,9533512.767440000548959
8.944271905350000,4.999999994800000,0.000000000000000,SUE-EA2114P-709,EA2114P,"SUE-EA2114P-709 39.687%, SUE-EA2114P-709 60.313%",EA2114P_SUE-EA2114P-709_148,488902.879477999988012,9533443.449330000206828
8.944271903490000,4.999999992720000,0.000000000000000,SUE-EA2064-1033,EA2064,SUE-EA2064-1033 100.000%,EA2064_SUE-EA2064-1033_029,489911.529653000005055,9534450.041629999876022
8.944271903490000,4.999999992720000,0.150000000000000,SUE-EA2123-734,EA2123,SUE-EA2123-734 100.000%,EA2123_SUE-EA2123-734_009,489678.795066000020597,9534132.158269999548793
8.944271907210000,4.999999996880000,0.100000000000000,SUE-BAT-LA07-358,BAT-LA07,"SUE-BAT-LA07-358 81.765%, SUE-BAT-LA07-358 18.235%",BAT-LA07_SUE-BAT-LA07-358_011,489058.202994999999646,9533451.431010000407696
7.943767809650000,3.433150802230000,0.300000000000000,SUE-EA2399-020,EA2399,SUE-EA2399-020 100.000%,EA2399_SUE-EA2399-020_011,488509.899788999988232,9533497.738180000334978
8.944271905350000,4.999999994800000,0.400000000000000,SUE-EA7091-073,EA7091,SUE-EA7091-073 100.000%,EA7091_SUE-EA7091-073_112,487690.772325000027195,9533056.332440000027418
8.944271907210000,4.999999996880000,0.400000000000000,SUE-EA5678-212,EA5678,SUE-EA5678-212 100.000%,EA5678_SUE-EA5678-212_028,488855.800770999980159,9534301.474630000069737
8.944271903490000,4.999999992720000,0.400000000000000,SUE-EA7091-073,EA7091,SUE-EA7091-073 100.000%,EA7091_SUE-EA7091-073_113,487690.772325000027195,9533056.332440000027418
8.944271909070000,4.999999998960000,0.200000000000000,SUE-EA2064-1015,EA2064,SUE-EA2064-1015 100.000%,EA2064_SUE-EA2064-1015_008,489940.415019000007305,9534539.794439999386668
8.944271910940000,5.000000001050000,0.000000000000000,SUE-EA2114P-709,EA2114P,SUE-EA2114P-709 100.000%,EA2114P_SUE-EA2114P-709_149,488902.879477999988012,9533443.449330000206828
8.944271907210000,4.999999996880000,0.400000000000000,SUE-EA2239-204,EA2239,"SUE-EA2239-204 32.548%, SUE-EA2239-204 67.452%",EA2239_SUE-EA2239-204_004,488589.829961000010371,9534246.197729999199510
8.944271905350000,4.999999994800000,0.100000000000000,SUE-EA2114P-680,EA2114P,"SUE-EA2114P-680 99.974%, SUE-EA2114P-680 0.026%",EA2114P_SUE-EA2114P-680_003,488949.338992999983020,9533428.487970000132918
8.944271909070000,4.999999998960000,0.400000000000000,SUE-EA2169-1041,EA2169,SUE-EA2169-1041 100.000%,EA2169_SUE-EA2169-1041_036,489488.729287999973167,9534496.637350000441074
8.944271903490000,4.999999992720000,0.100000000000000,SUE-BAT-LA07-413,BAT-LA07,SUE-BAT-LA07-413 100.000%,BAT-LA07_SUE-BAT-LA07-413_016,489124.456777999992482,9533700.357289999723434
8.944271910940000,5.000000001050000,0.000000000000000,SUE-EA2243-151,EA2243,SUE-EA2243-151 100.000%,EA2243_SUE-EA2243-151_003,488858.717134999984410,9535209.097109999507666
8.559170216989999,4.884157741290000,0.400000000000000,SUE-EA2239-170,EA2239,SUE-EA2239-170 100.000%,EA2239_SUE-EA2239-170_006,488582.936090999981388,9534277.889599999412894
8.944271907210000,4.999999996880000,0.300000000000000,SUE-EA2064-1031,EA2064,SUE-EA2064-1031 100.000%,EA2064_SUE-EA2064-1031_008,489922.526475000020582,9534436.263509999960661
9.161324876880000,2.838034589610000,0.400000000000000,SUE-BAT-LA07-531,BAT-LA07,SUE-BAT-LA07-531 100.000%,BAT-LA07_SUE-BAT-LA07-531_008,489032.833670999971218,9533479.942120000720024
8.944271905350000,4.999999994800000,0.000000000000000,SUE-QDA-BAT-LA07-946,QDA-BAT-LA07,SUE-QDA-BAT-LA07-946 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-946_009,488958.781177000026219,9534053.895889999344945
8.944271912800000,5.000000003130000,0.000000000000000,SUE-QDA-BAT-LA07-1003,QDA-BAT-LA07,SUE-QDA-BAT-LA07-1003 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-1003_036,489092.945255999977235,9534103.089379999786615
8.810958232730000,4.850950777820000,0.400000000000000,SUE-EA2237-797,EA2237,SUE-EA2237-797 100.000%,EA2237_SUE-EA2237-797_017,488577.866879999986850,9533086.905319999903440
8.944271903490000,4.999999992720000,0.400000000000000,SUE-EA2516-266,EA2516,SUE-EA2516-266 100.000%,EA2516_SUE-EA2516-266_021,490300.472583999973722,9532528.854569999501109
8.944271909070000,4.999999998960000,0.200000000000000,SUE-EA2243-139,EA2243,"SUE-EA2243-139 16.047%, SUE-EA2243-139 83.953%",EA2243_SUE-EA2243-139_005,488897.434287999989465,9535200.821720000356436
8.965204741690000,4.695632772430000,0.200000000000000,SUE-BAT-LA07-923,BAT-LA07,SUE-BAT-LA07-923 100.000%,BAT-LA07_SUE-BAT-LA07-923_058,489198.040450999978930,9533468.046080000698566
8.944271903490000,4.999999992720000,0.400000000000000,SUE-BAT-LA07-924,BAT-LA07,SUE-BAT-LA07-924 100.000%,BAT-LA07_SUE-BAT-LA07-924_054,489034.809754999994766,9533508.247910000383854
11.758264667200001,4.994527038120000,0.000000000000000,SUE-EA2399-077,EA2399,"SUE-EA2399-077 7.609%, SUE-EA2399-077 92.390%",EA2399_SUE-EA2399-077_043,488524.983989999978803,9533512.767440000548959
7.077459023740000,2.564953287430000,0.400000000000000,SUE-EA7091-062,EA7091,SUE-EA7091-062 100.000%,EA7091_SUE-EA7091-062_014,487682.754669999994803,9533082.830840000882745
8.583940723210000,4.352085017140000,0.200000000000000,SUE-EA2196-118,EA2196,"SUE-EA2196-118 5.202%, SUE-EA2196-118 74.896%, SUE-EA2196-118 19.901%",EA2196_SUE-EA2196-118_005,489165.851202999998350,9534905.402329999953508
8.944271920249999,5.000000011460000,0.100000000000000,SUE-EA1870-108,EA1870,"SUE-EA1870-108 37.858%, SUE-EA1870-108 62.142%",EA1870_SUE-EA1870-108_004,488571.941417000023648,9534521.234090000391006
8.944271903490000,4.999999992720000,0.200000000000000,SUE-BAT-LA07-383,BAT-LA07,SUE-BAT-LA07-383 100.000%,BAT-LA07_SUE-BAT-LA07-383_008,489045.987827999982983,9533425.560790000483394
8.794350132969999,4.932531776810000,0.200000000000000,SUE-EA2064-1016,EA2064,"SUE-EA2064-1016 77.326%, SUE-EA2064-1016 22.674%",EA2064_SUE-EA2064-1016_017,489933.706814999983180,9534527.942299999296665
8.176756499310001,3.535139891320000,0.150000000000000,SUE-EA1715-1064,EA1715,SUE-EA1715-1064 100.000%,EA1715_SUE-EA1715-1064_006,490133.784576000005472,9534813.464229999110103
8.201489262550000,4.109342240610000,0.100000000000000,SUE-EA2114P-656,EA2114P,SUE-EA2114P-656 100.000%,EA2114P_SUE-EA2114P-656_007,488946.636467000003904,9533377.738180000334978
8.944271909070000,4.999999998960000,0.000000000000000,SUE-QDA-BAT-LA07-993,QDA-BAT-LA07,SUE-QDA-BAT-LA07-993 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-993_007,489136.707920000015292,9534127.965789999812841
8.944271905350000,4.999999994800000,0.000000000000000,SUE-QDA-BAT-LA07-993,QDA-BAT-LA07,SUE-QDA-BAT-LA07-993 100.000%,QDA-BAT-LA07_SUE-QDA-BAT-LA07-993_008,489136.707920000015292,9534127.965789999812841
8.681080589590000,3.838458387030000,0.100000000000000,SUE-EA2114P-655,EA2114P,SUE-EA2114P-655 100.000%,EA2114P_SUE-EA2114P-655_006,488837.522524999978486,9533484.326360000297427
8.944271903490000,4.999999992720000,0.000000000000000,SUE-EA2276-929,EA2276,SUE-EA2276-929 100.000%,EA2276_SUE-EA2276-929_160,488200.754132999980357,9532904.556949999183416
8.944271909070000,4.999999998960000,0.300000000000000,SUE-EA2064-1031,EA2064,SUE-EA2064-1031 100.000%,EA2064_SUE-EA2064-1031_009,489922.526475000020582,9534436.263509999960661
8.944271907210000,4.999999996880000,0.200000000000000,SUE-EA2516-258,EA2516,"SUE-EA2516-258 93.928%, SUE-EA2516-258 6.072%",EA2516_SUE-EA2516-258_020,490311.121609999972861,9532537.096850000321865
8.944271907210000,4.999999996880000,0.300000000000000,SUE-EA7091-066,EA7091,SUE-EA7091-066 100.000%,EA7091_SUE-EA7091-066_030,487713.291313999972772,9533076.734179999679327
8.944271920249999,5.000000011460000,0.000000000000000,SUE-QDA-BAT-LA07-998,QDA-BAT-LA07,"SUE-QDA-BAT-LA07-998 47.207%, SUE-QDA-BAT-LA07-998 52.793%",QDA-BAT-LA07_SUE-QDA-BAT-LA07-998_047,489122.014139999984764,9534096.381179999560118
8.944271905350000,4.999999994800000,0.000000000000000,SUE-EA1870-107,EA1870,SUE-EA1870-107 100.000%,EA1870_SUE-EA1870-107_028,488583.121756999986246,9534521.234090000391006
8.944271910940000,5.000000001050000,0.000000000000000,SUE-EA2114P-709,EA2114P,SUE-EA2114P-709 100.000%,EA2114P_SUE-EA2114P-709_150,488902.879477999988012,9533443.449330000206828
6.852793092080000,2.624967726480000,0.100000000000000,SUE-BAT-LA07-408,BAT-LA07,SUE-BAT-LA07-408 100.000%,BAT-LA07_SUE-BAT-LA07-408_007,489171.311158999975305,9533528.890669999644160
7.654052297570000,3.201352121650000,0.300000000000000,SUE-EA2187-782,EA2187,SUE-EA2187-782 100.000%,EA2187_SUE-EA2187-782_065,489242.761809999996331,9533801.220210000872612
6.681350154860000,2.186547218380000,0.100000000000000,SUE-EA2187-777,EA2187,SUE-EA2187-777 100.000%,EA2187_SUE-EA2187-777_007,489284.434738999989349,9533847.597589999437332
7.775101668170000,2.920611969350000,0.150000000000000,SUE-EA2276-846,EA2276,"SUE-EA2276-846 69.965%, SUE-EA2276-846 29.712%, SUE-EA2276-846 0.323%, SUE-EA2276-846 0.323%",EA2276_SUE-EA2276-846_004,488232.059084000007715,9532900.084809999912977
8.381927676280000,4.417829201590000,0.000000000000000,SUE-EA2237-918,EA2237,SUE-EA2237-918 100.000%,EA2237_SUE-EA2237-918_005,488609.954573000024538,9533287.236730000004172
8.065724420840001,4.001285131710000,0.300000000000000,SUE-BAT-LA07-384,BAT-LA07,"SUE-BAT-LA07-384 41.843%, SUE-BAT-LA07-384 58.157%",BAT-LA07_SUE-BAT-LA07-384_008,489049.309601999993902,9533435.910720000043511
8.944271909070000,4.999999998960000,0.150000000000000,SUE-EA2239-196,EA2239,SUE-EA2239-196 100.000%,EA2239_SUE-EA2239-196_009,488574.177484999992885,9534235.017389999702573
8.944271912800000,5.000000003130000,0.200000000000000,SUE-EA2064-1017,EA2064,SUE-EA2064-1017 100.000%,EA2064_SUE-EA2064-1017_011,489929.234678999986500,9534512.289820000529289
