locacion,celda,grilla,cod_plano_celda,puntos,este,norte,altitud,area,Shape_Leng,Shape_Area,tph,porc_exceso,prof,tipo_punto
EA6577,EA6577_03,SUE-EA6577-139,A25,"L-X,6,PZEA6577-8",472492.068199999,9526886.50999999,120,9,12,9,59,NA,0.4,549 puntos
EA6577,EA6577_03,SUE-EA6577-142,A25,"L-X,6,PZEA6577-9",472483.6646,9526881.217,120,2.39125852024029,6.79609066087469,2.39125852024029,5884,NA,0.4,549 puntos
EA6577,EA6577_05,SUE-EA6577-172,A13,"L-X,6,PZEA6577-10",472498.068199999,9526862.50999999,120,9,12,9,27,NA,0.4,549 puntos
EA5735,EA5735_11,SUE-EA5735-3,A4,"L-X,6,PZEA5735-1",472750.068199999,9524648.50999999,173,9,12,9,16,NA,0.4,549 puntos
EA5735,EA5735_07,SUE-EA5735-20,A13,"L-X,6,PZEA5735-2",472741.068199999,9524663.50999999,173,9,12,9,922,NA,0.4,549 puntos
EA5735,EA5735_07,SUE-EA5735-32,A13,"L-X,6,PZEA5735-3",472735.068199999,9524663.50999999,173,9,12,9,280,NA,0.4,549 puntos
EA5735,EA5735_07,SUE-EA5735-48,A13,"L-X,6,PZEA5735-4",472738.068199999,9524666.50999999,173,9,12,9,48,NA,0.4,549 puntos
EA5735,EA5735_07,SUE-EA5735-67,A13,"L-X,6,PZEA5735-5",472735.0724,9524666.50599999,173,8.97380239489631,11.8659134841618,8.97380239489631,31,NA,0.4,549 puntos
EA5735,EA5735_07,SUE-EA5735-68,A13,"L-X,6,PZEA5735-6",472744.068199999,9524663.50999999,173,9,12,9,361,NA,0.4,549 puntos
EA5735,EA5735_11,SUE-EA5735-85,A4,"L-X,6,PZEA5735-7",472750.068199999,9524645.51799999,173,8.95169999822974,11.9677999988198,8.95169999822974,93,NA,0.4,549 puntos
EA5735,EA5735_11,SUE-EA5735-96,A4,"L-X,6,PZEA5735-8",472753.068199999,9524645.51799999,173,8.95169999822974,11.9677999988198,8.95169999822974,14,NA,0.4,549 puntos
EA5735,EA5735_11,SUE-EA5735-97,A4,"L-X,6,PZEA5735-9",472753.068199999,9524648.50999999,173,9,12,9,31,NA,0.4,549 puntos
EA1787,EA1787_01,SUE-EA1787-11,A5,"L-X,6,PZEA1787-1",472327.068199999,9524039.50999999,111,9,12,9,32,NA,0.4,549 puntos
EA1787,EA1787_01,SUE-EA1787-26,A5,"L-X,6,PZEA1787-2",472324.068199999,9524039.50999999,111,9,12,9,31,NA,0.4,549 puntos
EA1787,EA1787_01,SUE-EA1787-33,A5,"L-X,6,PZEA1787-3",472321.6449,9524042.50999999,111,5.54009999893605,9.6933999992907,5.54009999893605,0,NA,0.4,549 puntos
EA1787,EA1787_03,SUE-EA1787-38,A16,"L-X,6,PZEA1787-4",472327.068199999,9524075.50999999,111,9,12,9,0,NA,0.4,549 puntos
EA1787,EA1787_03,SUE-EA1787-56,A16,"L-X,6,PZEA1787-5",472330.068199999,9524072.50999999,111,9,12,9,1402,NA,0.4,549 puntos
EA1787,EA1787_01,SUE-EA1787-71,A5,"L-X,6,PZEA1787-6",472330.068199999,9524042.50999999,111,9,12,9,36,NA,0.4,549 puntos
EA1787,EA1787_03,SUE-EA1787-73,A16,"L-X,6,PZEA1787-7",472330.064399999,9524075.504,111,8.96607189036772,11.9678048516581,8.96607189036772,69,NA,0.4,549 puntos
EA1787,EA1787_03,SUE-EA1787-80,A16,"L-X,6,PZEA1787-8",472330.068199999,9524069.50999999,111,9,12,9,1968,NA,0.4,549 puntos
EA1787,EA1787_01,SUE-EA1787-94,A5,"L-X,6,PZEA1787-9",472330.068199999,9524039.50999999,111,9,12,9,0,NA,0.4,549 puntos
EA5963,EA5963_06,SUE-EA5963-9,A7,"L-X,6,PZEA5963-1",472423.068199999,9524378.50999999,131,9,12,9,2290,NA,0.4,549 puntos
EA5963,EA5963_06,SUE-EA5963-24,A7,"L-X,6,PZEA5963-2",472426.068199999,9524376.14399999,131,5.19479999877512,9.46319999918341,5.19479999877512,5469,NA,0.4,549 puntos
EA5963,EA5963_13,SUE-EA5963-35,A13,"L-X,6,PZEA5963-3",472426.171399999,9524384.36099999,131,7.95659208016586,12,7.95659208016586,647,NA,0.4,549 puntos
EA5963,EA5963_13,SUE-EA5963-53,A13,"L-X,6,PZEA5963-4",472429.068199999,9524384.50999999,131,9,12,9,3279,NA,0.4,549 puntos
EA5963,EA5963_06,SUE-EA5963-56,A7,"L-X,6,PZEA5963-5",472429.068199999,9524378.50999999,131,9,12,9,9647,NA,0.4,549 puntos
EA5963,EA5963_13,SUE-EA5963-57,A13,"L-X,6,PZEA5963-6",472426.068199999,9524381.50999999,131,9,12,9,5529,NA,0.4,549 puntos
EA5963,EA5963_13,SUE-EA5963-69,A13,"L-X,6,PZEA5963-7",472420.818199999,9524380.14399999,131,2.3725920794357,12,2.3725920794357,2574,NA,0.4,549 puntos
EA5963,EA5963_06,SUE-EA5963-71,A7,"L-X,6,PZEA5963-8",472423.068199999,9524376.14399999,131,5.1950999982655,9.46339999884367,5.1950999982655,846,NA,0.4,549 puntos
EA5963,EA5963_13,SUE-EA5963-73,A13,"L-X,6,PZEA5963-9",472429.068199999,9524381.50999999,131,9,12,9,16516,0.6516,0.4,549 puntos
EA7969,EA7969_07,SUE-EA7969-7,A7,"L-X,6,PZEA7969-1",472021.068199999,9524780.91799999,91,6.55200000107288,10.3680000007152,6.55200000107288,0,NA,0.4,549 puntos
EA7969,EA7969_07,SUE-EA7969-8,A7,"L-X,6,PZEA7969-2",472015.9111,9524783.66899999,91,3.29844480086256,12,3.29844480086256,0,NA,0.4,549 puntos
EA7969,EA7969_07,SUE-EA7969-18,A7,"L-X,6,PZEA7969-3",472024.068199999,9524780.91799999,91,6.55200000107288,10.3680000007152,6.55200000107288,0,NA,0.4,549 puntos
EA7969,EA7969_07,SUE-EA7969-39,A7,"L-X,6,PZEA7969-4",472016.080599999,9524780.91799999,91,2.13005520045619,6.3186000008136,2.13005520045619,0,NA,0.4,549 puntos
EA6908,EA6908_06,SUE-EA6908-7,A4,"L-X,6,PZEA6908-1",473347.068399999,9522854.50999999,58,8.99885330995662,11.9767058170723,8.99885330995662,4176,NA,0.25,549 puntos
EA6908,EA6908_06,SUE-EA6908-18,A4,"L-X,6,PZEA6908-2",473347.818199999,9522851.50999999,58,5.79690359447351,14.5871910188435,5.79690359447351,412,NA,0.25,549 puntos
EA6908,EA6908_06,SUE-EA6908-32,A4,"L-X,6,PZEA6908-3",473344.0591,9522854.52099999,58,8.92883908499624,12.1584923867038,8.92883908499624,1826,NA,0.25,549 puntos
EA6908,EA6908_06,SUE-EA6908-34,A4,"L-X,6,PZEA6908-4",473349.7746,9522854.218,58,6.45305977499179,10.9572780785833,6.45305977499179,5177,NA,0.25,549 puntos
EA2191,EA2191_04,SUE-EA2191-1,F4,"L-X,6,PZEA2191-1",473517.888199999,9523178.60999999,62,7.81111509219787,11.1376052008072,7.81111509219787,51,NA,0.4,549 puntos
EA2191,EA2191_04,SUE-EA2191-2,F4,"L-X,6,PZEA2191-2",473517.416099999,9523176.137,62,3.05766507030368,7.19579752608306,3.05766507030368,15,NA,0.4,549 puntos
EA2191,EA2191_04,SUE-EA2191-3,F4,"L-X,6,PZEA2191-3",473515.068199999,9523176.605,62,3.81145084397141,11.7937883545024,3.81145084397141,51,NA,0.4,549 puntos
EA2191,EA2191_04,SUE-EA2191-16,F4,"L-X,6,PZEA2191-4",473513.054799999,9523175.524,62,2.53478425376561,7.17585897303988,2.53478425376561,54,NA,0.4,549 puntos
EA6033,EA6033_12,SUE-EA6033-1,G3,"L-X,6,PZEA6033-1",473869.625799999,9523316.767,51,4.82589217317344,9.04058161299144,4.82589217317344,2174,NA,0.4,549 puntos
EA6033,EA6033_12,SUE-EA6033-43,G3,"L-X,6,PZEA6033-2",473872.226399999,9523319.375,51,7.83478447410512,11.2242160789213,7.83478447410512,1179,NA,0.4,549 puntos
EA6033,EA6033_12,SUE-EA6033-59,G3,"L-X,6,PZEA6033-3",473869.616199999,9523318.584,51,2.33154712904545,6.47679274447857,2.33154712904545,3807,NA,0.4,549 puntos
EA6033,EA6033_12,SUE-EA6033-60,G3,"L-X,6,PZEA6033-4",473872.0518,9523316.70199999,51,7.84013894740916,11.0519416016056,7.84013894740916,4021,NA,0.4,549 puntos
EA368,EA368_07,SUE-EA368-4,A2,"L-X,6,PZEA368-1",473973.7722,9524574.091,221,4.51862421173685,8.59348909540026,4.51862421173685,0,NA,0.3,549 puntos
EA368,EA368_07,SUE-EA368-5,A2,"L-X,6,PZEA368-2",473971.883099999,9524576.229,221,3.67431624330637,8.69902753210332,3.67431624330637,16,NA,0.3,549 puntos
EA368,EA368_07,SUE-EA368-8,A2,"L-X,6,PZEA368-3",473974.1165,9524579.392,221,8.14917591939905,11.0810415131715,8.14917591939905,88,NA,0.3,549 puntos
EA368,EA368_07,SUE-EA368-10,A2,"L-X,6,PZEA368-4",473973.9858,9524576.557,221,8.47949752067255,11.6176368697942,8.47949752067255,0,NA,0.3,549 puntos
EA1666,EA1666_15,SUE-EA1666-24,A21,"L-X,6,PZEA1666-1",472204.068199999,9524699.50999999,112,9,12,9,1690,NA,0.4,549 puntos
EA1666,EA1666_20,SUE-EA1666-51,A3,"L-X,6,PZEA1666-2",472183.818199999,9524690.50999999,112,6.5313691489332,12.446020966433,6.5313691489332,232,NA,0.4,549 puntos
EA1666,EA1666_20,SUE-EA1666-67,A3,"L-X,6,PZEA1666-3",472180.2832,9524693.53099999,112,7.50333620393873,10.7255359018078,7.50333620393873,291,NA,0.4,549 puntos
EA1666,EA1666_23,SUE-EA1666-86,A37,"L-X,6,PZEA1666-4",472189.068199999,9524681.50999999,112,9,12,9,274,NA,0.4,549 puntos
EA1666,EA1666_15,SUE-EA1666-99,A21,"L-X,6,PZEA1666-5",472210.068199999,9524702.50999999,112,9,12,9,0,NA,0.4,549 puntos
EA1666,EA1666_15,SUE-EA1666-139,A21,"L-X,6,PZEA1666-6",472207.068199999,9524699.50999999,112,9,12,9,6321,NA,0.4,549 puntos
EA1666,EA1666_23,SUE-EA1666-152,A37,"L-X,6,PZEA1666-7",472192.406499999,9524676.458,112,2.87364162904645,8.1838474979222,2.87364162904645,0,NA,0.4,549 puntos
EA1666,EA1666_20,SUE-EA1666-158,A3,"L-X,6,PZEA1666-8",472189.068199999,9524693.50999999,112,9,12,9,442,NA,0.4,549 puntos
EA1666,EA1666_20,SUE-EA1666-165,A3,"L-X,6,PZEA1666-9",472180.7653,9524696.296,112,4.53990277922202,9.29464749601556,4.53990277922202,246,NA,0.4,549 puntos
EA1666,EA1666_23,SUE-EA1666-171,A37,"L-X,6,PZEA1666-10",472192.068199999,9524678.50999999,112,9,12,9,856,NA,0.4,549 puntos
EA1666,EA1666_15,SUE-EA1666-185,A21,"L-X,6,PZEA1666-11",472212.824699999,9524699.639,112,7.37500950083916,11.0600545586306,7.37500950083916,0,NA,0.4,549 puntos
EA1666,EA1666_20,SUE-EA1666-200,A3,"L-X,6,PZEA1666-12",472186.068199999,9524687.50999999,112,9,12,9,1268,NA,0.4,549 puntos
EA1666,EA1666_15,SUE-EA1666-206,A21,"L-X,6,PZEA1666-13",472207.068199999,9524702.50999999,112,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_108,SUE-EA6286-EA6287-EA6288-EA7307D-10,A44,"L-X,6,PZEA6286-6287-6288-7307D-1",471550.068199999,9523109.50999999,31,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_123,SUE-EA6286-EA6287-EA6288-EA7307D-17,A13,"L-X,6,PZEA6286-6287-6288-7307D-2",471562.001899999,9523043.57399999,31,8.52742509524782,11.4320838912501,8.52742509524782,1874,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_90,SUE-EA6286-EA6287-EA6288-EA7307D-46,A67,"L-X,6,PZEA6286-6287-6288-7307D-3",471508.068199999,9523106.50999999,31,9,12,9,962,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_26,SUE-EA6286-EA6287-EA6288-EA7307D-95,A144,"L-X,6,PZEA6286-6287-6288-7307D-4",471457.1263,9523166.731,31,7.57458501020273,12.220296955578,7.57458501020273,696,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_103,SUE-EA6286-EA6287-EA6288-EA7307D-112,A48,"L-X,6,PZEA6286-6287-6288-7307D-5",471517.2296,9523079.35899999,31,7.75605852513788,11.0785951728174,7.75605852513788,842,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_90,SUE-EA6286-EA6287-EA6288-EA7307D-154,A67,"L-X,6,PZEA6286-6287-6288-7307D-6",471511.068199999,9523106.50999999,31,9,12,9,10372,0.0372,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_103,SUE-EA6286-EA6287-EA6288-EA7307D-163,A48,"L-X,6,PZEA6286-6287-6288-7307D-7",471520.068199999,9523079.50999999,31,9,12,9,765,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_84,SUE-EA6286-EA6287-EA6288-EA7307D-177,A86,"L-X,6,PZEA6286-6287-6288-7307D-8",471499.068199999,9523133.50999999,31,9,12,9,2365,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_84,SUE-EA6286-EA6287-EA6288-EA7307D-252,A86,"L-X,6,PZEA6286-6287-6288-7307D-9",471505.068199999,9523139.50999999,31,9,12,9,766,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_92,SUE-EA6286-EA6287-EA6288-EA7307D-255,A57,"L-X,6,PZEA6286-6287-6288-7307D-10",471549.6251,9523117.97,31,4.56165787670741,10.6221330012843,4.56165787670741,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_124,SUE-EA6286-EA6287-EA6288-EA7307D-269,A19,"L-X,6,PZEA6286-6287-6288-7307D-11",471568.068199999,9523076.50999999,31,9,12,9,1980,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_123,SUE-EA6286-EA6287-EA6288-EA7307D-304,A13,"L-X,6,PZEA6286-6287-6288-7307D-12",471562.068199999,9523046.50999999,31,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_103,SUE-EA6286-EA6287-EA6288-EA7307D-391,A48,"L-X,6,PZEA6286-6287-6288-7307D-13",471520.068199999,9523076.50999999,31,9,12,9,616,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_124,SUE-EA6286-EA6287-EA6288-EA7307D-397,A19,"L-X,6,PZEA6286-6287-6288-7307D-14",471571.068199999,9523070.50999999,31,9,12,9,3302,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_109,SUE-EA6286-EA6287-EA6288-EA7307D-398,A42,"L-X,6,PZEA6286-6287-6288-7307D-15",471550.068199999,9523091.50999999,31,9,12,9,156,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_103,SUE-EA6286-EA6287-EA6288-EA7307D-402,A48,"L-X,6,PZEA6286-6287-6288-7307D-16",471523.068199999,9523076.50999999,31,9,12,9,1071,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_108,SUE-EA6286-EA6287-EA6288-EA7307D-418,A44,"L-X,6,PZEA6286-6287-6288-7307D-17",471553.068199999,9523109.50999999,31,9,12,9,2874,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_26,SUE-EA6286-EA6287-EA6288-EA7307D-455,A144,"L-X,6,PZEA6286-6287-6288-7307D-18",471454.259799999,9523172.25599999,31,7.0839466716632,11.3469299269796,7.0839466716632,30,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_123,SUE-EA6286-EA6287-EA6288-EA7307D-485,A13,"L-X,6,PZEA6286-6287-6288-7307D-19",471564.947099999,9523046.625,31,8.09077119060889,11.2122521802696,8.09077119060889,2815,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_26,SUE-EA6286-EA6287-EA6288-EA7307D-493,A144,"L-X,6,PZEA6286-6287-6288-7307D-20",471451.068199999,9523166.50999999,31,9,12,9,412,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_109,SUE-EA6286-EA6287-EA6288-EA7307D-508,A42,"L-X,6,PZEA6286-6287-6288-7307D-21",471553.068199999,9523094.50999999,31,9,12,9,2481,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_108,SUE-EA6286-EA6287-EA6288-EA7307D-550,A44,"L-X,6,PZEA6286-6287-6288-7307D-22",471550.068199999,9523112.50999999,31,9,12,9,2550,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_84,SUE-EA6286-EA6287-EA6288-EA7307D-555,A86,"L-X,6,PZEA6286-6287-6288-7307D-23",471502.068199999,9523133.50999999,31,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_109,SUE-EA6286-EA6287-EA6288-EA7307D-580,A42,"L-X,6,PZEA6286-6287-6288-7307D-24",471547.068199999,9523091.50999999,31,9,12,9,2976,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_123,SUE-EA6286-EA6287-EA6288-EA7307D-610,A13,"L-X,6,PZEA6286-6287-6288-7307D-25",471559.068199999,9523046.50999999,31,9,12,9,1793,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_124,SUE-EA6286-EA6287-EA6288-EA7307D-633,A19,"L-X,6,PZEA6286-6287-6288-7307D-26",471574.068199999,9523073.50999999,31,9,12,9,7631,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_124,SUE-EA6286-EA6287-EA6288-EA7307D-640,A19,"L-X,6,PZEA6286-6287-6288-7307D-27",471574.068199999,9523070.50999999,31,9,12,9,9944,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_92,SUE-EA6286-EA6287-EA6288-EA7307D-692,A57,"L-X,6,PZEA6286-6287-6288-7307D-28",471547.047399999,9523121.489,31,8.8596519198819,11.6905064675289,8.8596519198819,34,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_108,SUE-EA6286-EA6287-EA6288-EA7307D-714,A44,"L-X,6,PZEA6286-6287-6288-7307D-29",471547.068199999,9523109.50999999,31,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_26,SUE-EA6286-EA6287-EA6288-EA7307D-722,A144,"L-X,6,PZEA6286-6287-6288-7307D-30",471448.068199999,9523166.50999999,31,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_84,SUE-EA6286-EA6287-EA6288-EA7307D-783,A86,"L-X,6,PZEA6286-6287-6288-7307D-31",471508.068199999,9523136.50999999,31,9,12,9,266,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_124,SUE-EA6286-EA6287-EA6288-EA7307D-796,A19,"L-X,6,PZEA6286-6287-6288-7307D-32",471574.068199999,9523079.50999999,31,9,12,9,3047,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_92,SUE-EA6286-EA6287-EA6288-EA7307D-822,A57,"L-X,6,PZEA6286-6287-6288-7307D-33",471544.068199999,9523121.50999999,31,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_108,SUE-EA6286-EA6287-EA6288-EA7307D-884,A44,"L-X,6,PZEA6286-6287-6288-7307D-34",471547.068199999,9523106.50999999,31,9,12,9,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_92,SUE-EA6286-EA6287-EA6288-EA7307D-996,A57,"L-X,6,PZEA6286-6287-6288-7307D-35",471546.3802,9523123.72599999,31,2.61725275537932,7.83308878384013,2.61725275537932,24,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_109,SUE-EA6286-EA6287-EA6288-EA7307D-1014,A42,"L-X,6,PZEA6286-6287-6288-7307D-36",471550.068199999,9523088.50999999,31,9,12,9,327,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_84,SUE-EA6286-EA6287-EA6288-EA7307D-1021,A86,"L-X,6,PZEA6286-6287-6288-7307D-37",471508.068199999,9523133.50999999,31,9,12,9,1968,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_109,SUE-EA6286-EA6287-EA6288-EA7307D-1055,A42,"L-X,6,PZEA6286-6287-6288-7307D-38",471553.068199999,9523097.50999999,31,9,12,9,1042,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_26,SUE-EA6286-EA6287-EA6288-EA7307D-1074,A144,"L-X,6,PZEA6286-6287-6288-7307D-39",471454.0577,9523166.52099999,31,8.92938402016633,11.7935063977065,8.92938402016633,0,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_90,SUE-EA6286-EA6287-EA6288-EA7307D-1150,A67,"L-X,6,PZEA6286-6287-6288-7307D-40",471505.818199999,9523103.50999999,31,6.2670254251816,11.8699295050113,6.2670254251816,1715,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_123,SUE-EA6286-EA6287-EA6288-EA7307D-1183,A13,"L-X,6,PZEA6286-6287-6288-7307D-41",471556.291399999,9523043.75699999,31,7.02671745436057,10.8395018735785,7.02671745436057,848,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_103,SUE-EA6286-EA6287-EA6288-EA7307D-1184,A48,"L-X,6,PZEA6286-6287-6288-7307D-42",471526.068199999,9523079.50999999,31,9,12,9,3380,NA,0.4,549 puntos
EA6286-EA6287-EA6288-EA7307D,EA6286-EA6287-EA6288-EA7307D_90,SUE-EA6286-EA6287-EA6288-EA7307D-1191,A67,"L-X,6,PZEA6286-6287-6288-7307D-43",471508.068199999,9523103.50999999,31,9,12,9,6167,NA,0.4,549 puntos
EA1653,EA1653_28,SUE-EA1653-6,Ch2,"L-X,6,PZEA1653-1",471885.405099999,9524726.28399999,65,4.7025000010617,9.45153373333315,4.7025000010617,457,NA,0.4,549 puntos
EA1653,EA1653_28,SUE-EA1653-12,Ch2,"L-X,6,PZEA1653-2",471883.0214,9524728.846,65,5.00340000260621,9.35182177078996,5.00340000260621,0,NA,0.4,549 puntos
EA1653,EA1653_28,SUE-EA1653-57,Ch2,"L-X,6,PZEA1653-3",471883.068199999,9524726.50999999,65,9,12,9,942,NA,0.4,549 puntos
EA1653,EA1653_10,SUE-EA1653-7,A25,"L-X,6,PZEA1653-4",471904.068199999,9524693.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA1653,EA1653_14,SUE-EA1653-194,A11,"L-X,6,PZEA1653-5",471874.068199999,9524681.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA1653,EA1653_26,SUE-EA1653-224,A18,"L-X,6,PZEA1653-6",471874.068199999,9524690.50999999,65,9,12,9,1132,NA,0.4,549 puntos
EA1653,EA1653_16,SUE-EA1653-137,A16,"L-X,6,PZEA1653-7",471892.068199999,9524690.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA1653,EA1653_20,SUE-EA1653-187,A13,"L-X,6,PZEA1653-8",471898.068199999,9524681.50999999,65,9,12,9,12,NA,0.4,549 puntos
EA1653,EA1653_15,SUE-EA1653-124,A15,"L-X,6,PZEA1653-9",471904.068199999,9524687.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA1653,EA1653_28,SUE-EA1653-178,Ch2,"L-X,6,PZEA1653-10",471885.984999999,9524723.445,65,8.44165520005497,11.436913026048,8.44165520005497,2859,NA,0.4,549 puntos
EA1653,EA1653_04,SUE-EA1653-82,A21,"L-X,6,PZEA1653-12",471868.068199999,9524696.50999999,65,9,12,9,21,NA,0.4,549 puntos
EA1653,EA1653_19,SUE-EA1653-15,A5,"L-X,6,PZEA1653-13",471901.068199999,9524669.50999999,65,9,12,9,44,NA,0.4,549 puntos
EA1653,EA1653_02,SUE-EA1653-232,A6,"L-X,6,PZEA1653-14",471892.068199999,9524669.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA1653,EA1653_02,SUE-EA1653-150,A6,"L-X,6,PZEA1653-15",471898.068199999,9524666.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA1653,EA1653_24,SUE-EA1653-28,A2,"L-X,6,PZEA1653-16",471889.068199999,9524657.50999999,65,9,12,9,766,NA,0.4,549 puntos
EA219,EA219_02,SUE-EA219-9,A8,"L-X,6,PZEA219-1",472023.258099999,9524660.50999999,77,4.13940000068396,8.75960000045597,4.13940000068396,33,NA,0.4,549 puntos
EA219,EA219_02,SUE-EA219-12,A8,"L-X,6,PZEA219-2",472021.068199999,9524660.50999999,77,9,12,9,55,NA,0.4,549 puntos
EA219,EA219_02,SUE-EA219-16,A8,"L-X,6,PZEA219-3",472021.068199999,9524663.377,77,8.19990000128746,11.4666000008583,8.19990000128746,17,NA,0.4,549 puntos
EA219,EA219_02,SUE-EA219-21,A8,"L-X,6,PZEA219-4",472023.258099999,9524663.377,77,3.7714073412153,8.22620000131428,3.7714073412153,33,NA,0.4,549 puntos
EA1658,EA1658_19,SUE-EA1658-17,A21,"L-X,6,PZEA1658-1",471622.068199999,9524687.50999999,43,9,12,9,28,NA,0.4,549 puntos
EA1658,EA1658_19,SUE-EA1658-22,A21,"L-X,6,PZEA1658-2",471619.068199999,9524693.50999999,43,9,12,9,0,NA,0.4,549 puntos
EA1658,EA1658_17,SUE-EA1658-42,A16,"L-X,6,PZEA1658-3",471613.068199999,9524684.50999999,43,9,12,9,0,NA,0.4,549 puntos
EA1658,EA1658_17,SUE-EA1658-48,A16,"L-X,6,PZEA1658-4",471616.068199999,9524681.50999999,43,9,12,9,0,NA,0.4,549 puntos
EA1658,EA1658_19,SUE-EA1658-104,A21,"L-X,6,PZEA1658-5",471619.068199999,9524690.50999999,43,9,12,9,0,NA,0.4,549 puntos
EA1658,EA1658_17,SUE-EA1658-107,A16,"L-X,6,PZEA1658-6",471610.068199999,9524681.50999999,43,9,12,9,1773,NA,0.4,549 puntos
